,Make_Honda,Make_Maruti Suzuki,Make_Hyundai,Make_Toyota,Make_Mercedes-Benz,Make_BMW,Make_Skoda,Make_Nissan,Make_Renault,Make_Tata,Make_Volkswagen,Make_Ford,Make_Audi,Make_Mahindra,Make_MG,Make_Jeep,Make_Porsche,Make_Kia,Make_Land Rover,Make_Volvo,Make_Maserati,Make_Jaguar,Make_Isuzu,Make_Fiat,Make_MINI,Make_Ferrari,Make_Mitsubishi,Make_Datsun,Make_Lamborghini,Make_Chevrolet,Make_Ssangyong,Make_Rolls-Royce,Make_Lexus,Model,Price,Year,Kilometer,Fuel Type_Petrol,Fuel Type_Diesel,Fuel Type_CNG,Fuel Type_LPG,Fuel Type_Electric,Fuel Type_CNG + CNG,Fuel Type_Hybrid,Fuel Type_Petrol + CNG,Fuel Type_Petrol + LPG,Transmission_Manual,Transmission_Automatic,Location,Color,Owner_First,Owner_Second,Owner_Third,Owner_Fourth,Owner_UnRegistered Car,Owner_4 or More,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amaze 1.5 S i-DTEC,0.007038425223884867,0.7647058823529411,0.03125,0,1,0,0,0,0,0,0,0,1,0,Varanasi,Bronze,1,0,0,0,0,0,Individual,1498 cc,FWD,0.36072874493927126,0.2751677852348993,0.40963855421686746,0.5,0.2222222222222222
304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harrier XZA Plus Dual Tone,0.06300248919916454,0.9705882352941176,0.0151145,0,1,0,0,0,0,0,0,0,0,1,Mumbai,White,1,0,0,0,0,0,Individual,1956 cc,FWD,0.6068825910931174,0.5624161073825503,0.6518072289156627,0.5,0.3888888888888889
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911 Carrera 4,0.2646848444965809,0.9117647058823529,0.0045,1,0,0,0,0,0,0,0,0,0,1,Pune,Blue,1,0,0,0,0,0,Corporate,3436 cc,AWD,0.5635627530364372,0.5060402684563758,0.1674698795180723,0.3333333333333333,0.5888888888888889
306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wagon R LXI CNG (O),0.010900975651626564,0.8235294117647058,0.0133,0,0,1,0,0,0,0,0,0,1,0,Pune,Brown,1,0,0,0,0,0,Individual,998 cc,FWD,0.20242914979757085,0.026845637583892617,0.6445783132530121,0.5,0.2222222222222222
307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciaz Delta 1.3 Hybrid,0.015764928042116107,0.8529411764705882,0.043,0,1,0,0,0,0,0,0,0,1,0,Yamunanagar,Brown,0,1,0,0,0,0,Individual,1248 cc,FWD,0.5631578947368421,0.3422818791946309,0.3855421686746988,0.5,0.3111111111111111
308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tucson GL 2WD AT Petrol,0.0442333552688049,0.8529411764705882,0.043,1,0,0,0,0,0,0,0,0,0,1,Bangalore,Blue,1,0,0,0,0,0,Individual,1999 cc,FWD,0.557085020242915,0.5033557046979866,0.5963855421686747,0.5,0.5222222222222223
309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Polo 1.2 TDI,0.006895367800635175,0.7647058823529411,0.0625,0,1,0,0,0,0,0,0,0,1,0,Jamshedpur,Silver,1,0,0,0,0,0,Individual,"0    1197 cc
Name: Engine, dtype: object","0    FWD
Name: Drivetrain, dtype: object",0.4785425101214575,0.3932885906040268,0.5144578313253012,0.5,0.4111111111111111
310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i20 Sportz 1.2,0.009327343995879946,0.7352941176470589,0.0145675,1,0,0,0,0,0,0,0,0,1,0,Panchkula,White,1,0,0,0,0,0,Individual,1197 cc,FWD,0.362753036437247,0.31543624161073824,0.40963855421686746,0.5,0.3333333333333333
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,V40 D3 Kinetic,0.0329318188320792,0.7941176470588235,0.0254825,0,1,0,0,0,0,0,0,0,0,1,Kolkata,White,1,0,0,0,0,0,Corporate,1984 cc,FWD,0.5145748987854251,0.4134228187919463,0.3530120481927711,0.5,0.5
312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortuner 3.0 4x2 AT,0.042230551343309206,0.7647058823529411,0.036,0,1,0,0,0,0,0,0,0,0,1,Delhi,White,1,0,0,0,0,0,Individual,2982 cc,RWD,0.6502024291497975,0.4899328859060403,0.8253012048192772,0.8333333333333334,0.7222222222222222
313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Class C 200 Avantgarde,0.07513375869073846,0.8235294117647058,0.014,1,0,0,0,0,0,0,0,0,0,1,Gurgaon,Silver,1,0,0,0,0,0,Individual,1991 cc,RWD,0.6425101214574899,0.44966442953020136,0.3337349397590361,0.5,0.5666666666666667
314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jazz V AT Petrol,0.01419129638636949,0.7941176470588235,0.021,1,0,0,0,0,0,0,0,0,0,1,Delhi,White,1,0,0,0,0,0,Individual,1199 cc,FWD,0.3465587044534413,0.29395973154362415,0.4566265060240964,0.5,0.2777777777777778
315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S-Class S 350D [2018-2020],0.22462876598666706,0.8529411764705882,0.005925,0,1,0,0,0,0,0,0,0,0,1,Vadodara,White,1,0,0,0,0,0,Individual,2925 cc,RWD,0.8692307692307693,0.5691275167785235,0.3963855421686747,0.5,0.6111111111111112
316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jazz S,0.004177276758891019,0.6470588235294118,0.016,1,0,0,0,0,0,0,0,0,1,0,Gurgaon,Silver,1,0,0,0,0,0,Individual,1198 cc,FWD,0.3242914979757085,0.2953020134228188,0.4457831325301205,0.5,0.3
317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Series 320d Luxury Edition,0.1287802924093731,0.9705882352941176,0.012,0,1,0,0,0,0,0,0,0,0,1,Delhi,White,1,0,0,0,0,0,Individual,1995 cc,RWD,0.6518218623481782,0.47248322147651006,0.3253012048192771,0.5,0.4888888888888889
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Evoque HSE Dynamic,0.07009813739234928,0.7941176470588235,0.0253115,0,1,0,0,0,0,0,0,0,0,1,Kolkata,Gold,0,1,0,0,0,0,Individual,2179 cc,AWD,0.5530364372469636,0.5704697986577181,0.5662650602409639,0.5,0.4666666666666667
319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xylo D2 BS-IV,0.004606449028640096,0.7058823529411765,0.0425,0,1,0,0,0,0,0,0,0,1,0,Kanpur,White,0,0,0,1,0,0,Individual,2489 cc,"0    FWD
Name: Drivetrain, dtype: object",0.5753036437246963,0.5033557046979866,0.8795180722891566,0.8333333333333334,0.4444444444444444
320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Venue SX 1.5 CRDi,0.029984835913135534,1.0,0.00085,0,1,0,0,0,0,0,0,0,1,0,Mumbai,White,1,0,0,0,0,0,Individual,1493 cc,FWD,0.362753036437247,0.3959731543624161,0.5301204819277109,0.5,0.3333333333333333
321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Polo GT TSI,0.029927612943835655,0.9411764705882353,0.02163,1,0,0,0,0,0,0,0,0,0,1,Bangalore,Red,1,0,0,0,0,0,Individual,1197 cc,FWD,0.35303643724696354,0.2778523489932886,0.36626506024096384,0.5,0.3333333333333333
322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wagon R LXI CNG,0.007896769763383021,0.7941176470588235,0.033869,0,0,1,0,0,0,0,0,0,1,0,Delhi,White,0,1,0,0,0,0,Individual,998 cc,FWD,0.20242914979757085,0.026845637583892617,0.6445783132530121,0.5,0.2222222222222222
323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scorpio S11 4WD 7 STR,0.037938828645818434,0.9117647058823529,0.0345,0,1,0,0,0,0,0,0,0,1,0,Lucknow,Black,1,0,0,0,0,0,Individual,2179 cc,AWD,0.5493927125506073,0.46308724832214765,1.0,0.8333333333333334,0.5
324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A4 2.0 TDI (143 bhp),0.02649423478584304,0.7058823529411765,0.0467085,0,1,0,0,0,0,0,0,0,0,1,Lucknow,White,1,0,0,0,0,0,Individual,"0    1197 cc
Name: Engine, dtype: object","0    FWD
Name: Drivetrain, dtype: object",0.4785425101214575,0.3932885906040268,0.5144578313253012,0.5,0.4111111111111111
325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift VXi,0.019913593316357187,0.9705882352941176,0.007361,1,0,0,0,0,0,0,0,0,1,0,Bangalore,White,1,0,0,0,0,0,Individual,1197 cc,FWD,0.3020242914979757,0.348993288590604,0.4397590361445783,0.5,0.24444444444444444
326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innova 2.4 VX 7 STR [2016-2020],0.06082801636576922,0.8529411764705882,0.0145,0,1,0,0,0,0,0,0,0,1,0,Mysore,Bronze,1,0,0,0,0,0,Individual,2393 cc,RWD,0.6623481781376518,0.47651006711409394,0.7590361445783133,0.8333333333333334,0.4444444444444444
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Compass Limited (O) 1.4 Petrol AT [2017-2020],0.03436239306457612,0.8529411764705882,0.0301,1,0,0,0,0,0,0,0,0,0,1,Thane,White,1,0,0,0,0,0,Corporate,1368 cc,FWD,0.5246963562753036,0.4604026845637584,0.572289156626506,0.5,0.5
328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift VDi,0.012903779577122257,0.8529411764705882,0.07,0,1,0,0,0,0,0,0,0,1,0,Warangal,Grey,1,0,0,0,0,0,Individual,1248 cc,FWD,0.30404858299595144,0.2953020134228188,0.4397590361445783,0.5,0.3
329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR-V S MT Petrol,0.016480215158364567,0.8529411764705882,0.011899,1,0,0,0,0,0,0,0,0,1,0,Ahmedabad,Brown,1,0,0,0,0,0,Individual,1199 cc,FWD,0.3643724696356275,0.3476510067114094,0.5253012048192771,0.5,0.2777777777777778
330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City 1.5 S MT,0.005750908414637636,0.6764705882352942,0.0275,1,0,0,0,0,0,0,0,0,1,0,Kolkata,Silver,1,0,0,0,0,0,Individual,1497 cc,FWD,0.5348178137651822,0.2953020134228188,0.3795180722891566,0.5,0.3
331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vento TSI,0.017195502274613028,0.8529411764705882,0.0255,1,0,0,0,0,0,0,0,0,0,1,Rohtak,White,1,0,0,0,0,0,Individual,1197 cc,FWD,0.520242914979757,0.3006711409395973,0.36265060240963853,0.5,0.4444444444444444
332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brio S MT,0.007467597493633945,0.7647058823529411,0.0245,1,0,0,0,0,0,0,0,0,1,0,Delhi,Brown,0,1,0,0,0,0,Individual,1198 cc,FWD,0.2068825910931174,0.2751677852348993,0.4036144578313253,0.5,0.2222222222222222
333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duster RXL Petrol,0.015764928042116107,0.8529411764705882,0.024,1,0,0,0,0,0,0,0,0,1,0,Mumbai,Black,1,0,0,0,0,0,Individual,1498 cc,FWD,0.49230769230769234,0.4657718120805369,0.6385542168674698,0.5,0.3888888888888889
334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-Series 520d Sedan,0.03865411576206689,0.7352941176470589,0.0605,0,1,0,0,0,0,0,0,0,0,1,Kanpur,Blue,1,0,0,0,0,0,Individual,1995 cc,RWD,0.728744939271255,0.8308724832214766,0.3602409638554217,0.5,0.4111111111111111
335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiesta Style Diesel [2011-2014],0.007038425223884867,0.7352941176470589,0.037,0,1,0,0,0,0,0,0,0,1,0,Hyderabad,Maroon,1,0,0,0,0,0,Individual,1498 cc,FWD,0.4825910931174089,0.3315436241610738,0.39879518072289155,0.5,0.3111111111111111
336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XUV500 W8,0.01247457869588853,0.7058823529411765,0.051,0,1,0,0,0,0,0,0,0,1,0,Mumbai,Grey,0,1,0,0,0,0,Individual,2179 cc,FWD,0.6016194331983805,0.5570469798657718,0.7469879518072289,0.8333333333333334,0.6111111111111112
337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-Series 530i Sport Line,0.12019684701439158,0.8823529411764706,0.016,1,0,0,0,0,0,0,0,0,0,1,Mumbai,Blue,1,0,0,0,0,0,Individual,1998 cc,RWD,0.7437246963562752,0.5275167785234899,0.3783132530120482,0.5,0.4666666666666667
338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nexon EV XZ Plus,0.04294583845955767,0.9411764705882353,0.0242,0,0,0,0,1,0,0,0,0,0,1,Bangalore,White,1,0,0,0,0,0,Individual,"0    1197 cc
Name: Engine, dtype: object",FWD,0.36194331983805667,0.45100671140939597,0.5313253012048192,0.5,0.4111111111111111
339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safari 2.2 EX 4x2,0.009327343995879946,0.7352941176470589,0.0485,0,1,0,0,0,0,0,0,0,1,0,Ambala Cantt,Black,1,0,0,0,0,0,Individual,2179 cc,RWD,0.6299595141700405,0.6577181208053692,0.9120481927710843,0.8333333333333334,0.4444444444444444
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seltos GTX Plus AT 1.4 [2019-2020],0.045091699808303055,0.9705882352941176,0.008,1,0,0,0,0,0,0,0,0,0,1,Kolkata,Red,1,0,0,0,0,0,Individual,1353 cc,FWD,0.49230769230769234,0.436241610738255,0.5783132530120482,0.5,0.3888888888888889
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cayenne Platinum Edition Diesel,0.1516694801293239,0.8235294117647058,0.02785,0,1,0,0,0,0,0,0,0,0,1,Navi Mumbai,Silver,1,0,0,0,0,0,Corporate,2967 cc,AWD,0.7109311740890688,0.6228187919463087,0.6506024096385542,0.5,0.7777777777777778
342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X5 xDrive30d xLine,0.12019684701439158,0.8529411764705882,0.04,0,1,0,0,0,0,0,0,0,0,1,Thane,White,1,0,0,0,0,0,Individual,2993 cc,AWD,0.7380566801619434,0.7100671140939597,0.6987951807228916,0.5,0.7222222222222222
343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ecosport Trend 1.5 TDCi,0.012331549884123487,0.7647058823529411,0.0575,0,1,0,0,0,0,0,0,0,1,0,Pune,White,1,0,0,0,0,0,Individual,1498 cc,FWD,0.3643724696356275,0.38926174496644295,0.6542168674698795,0.5,0.4111111111111111
344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grand i10 NIOS Magna 1.2 Kappa VTVT,0.01547881319561672,0.9411764705882353,0.037,1,0,0,0,0,0,0,0,0,1,0,Ahmedabad,White,1,0,0,0,0,0,Individual,1197 cc,FWD,0.28582995951417006,0.2751677852348993,0.42771084337349397,0.5,0.24444444444444444
345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elite i20 Sportz 1.4,0.014649080140768505,0.7941176470588235,0.0305,0,1,0,0,0,0,0,0,0,1,0,Ahmedabad,Silver,1,0,0,0,0,0,Individual,1396 cc,FWD,0.35870445344129553,0.3476510067114094,0.40963855421686746,0.5,0.3333333333333333
346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corolla Altis 1.8 G,0.019341363623358417,0.7647058823529411,0.052407,1,0,0,0,0,0,0,0,0,1,0,Mumbai,Grey,1,0,0,0,0,0,Individual,1798 cc,FWD,0.5834008097165992,0.3825503355704698,0.3795180722891566,0.5,0.4444444444444444
347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elantra 1.8 SX MT,0.017052444851363337,0.7352941176470589,0.0085,1,0,0,0,0,0,0,0,0,1,0,Pune,White,1,0,0,0,0,0,Individual,1797 cc,FWD,0.5793522267206478,0.40268456375838924,0.3674698795180723,0.5,0.45555555555555555
348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q3 35 TDI Premium + Sunroof,0.04709450373379875,0.7941176470588235,0.03,0,1,0,0,0,0,0,0,0,0,1,Delhi,White,0,1,0,0,0,0,Individual,1968 cc,AWD,0.5206477732793522,0.4778523489932886,0.5337349397590362,0.5,0.5444444444444444
349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift Lxi (O) [2014-2017],0.011473205344625332,0.8235294117647058,0.0225,1,0,0,0,0,0,0,0,0,1,0,Delhi,White,1,0,0,0,0,0,Individual,1197 cc,FWD,0.30404858299595144,0.2953020134228188,0.4397590361445783,0.5,0.3
350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XUV500 W10,0.037938828645818434,0.8235294117647058,0.0379055,0,1,0,0,0,0,0,0,0,1,0,Bangalore,Black,1,0,0,0,0,0,Individual,2179 cc,FWD,0.6016194331983805,0.5570469798657718,0.7469879518072289,0.8333333333333334,0.6111111111111112
351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thar AX 4-STR Convertible Petrol MT,0.04723756115704844,0.9705882352941176,0.0019065,1,0,0,0,0,0,0,0,0,1,0,Chennai,Red,1,0,0,0,0,0,Individual,1997 cc,AWD,0.35870445344129553,0.46308724832214765,0.8313253012048193,0.3333333333333333,0.4666666666666667
352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift VXi [2014-2017],0.01361906669337072,0.8235294117647058,0.032464,1,0,0,0,0,0,0,0,0,1,0,Mumbai,Red,1,0,0,0,0,0,Individual,1197 cc,FWD,0.30404858299595144,0.2953020134228188,0.4397590361445783,0.5,0.3
353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZire VDi,0.01547881319561672,0.8823529411764706,0.03425,0,1,0,0,0,0,0,0,0,1,0,Varanasi,Grey,1,0,0,0,0,0,Individual,1248 cc,FWD,0.362753036437247,0.348993288590604,0.42168674698795183,0.5,0.24444444444444444
354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortuner 3.0 4x2 AT,0.04137220680381105,0.7647058823529411,0.0425,0,1,0,0,0,0,0,0,0,0,1,Delhi,White,1,0,0,0,0,0,Individual,2982 cc,RWD,0.6502024291497975,0.4899328859060403,0.8253012048192772,0.8333333333333334,0.7222222222222222
355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-Series 520d M Sport,0.09301593659695001,0.8529411764705882,0.020648,0,1,0,0,0,0,0,0,0,0,1,Mumbai,Blue,1,0,0,0,0,0,Individual,1995 cc,RWD,0.728744939271255,0.8308724832214766,0.3602409638554217,0.5,0.5555555555555556
356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amaze 1.5 SX i-DTEC,0.009613458842379331,0.7352941176470589,0.0362835,0,1,0,0,0,0,0,0,0,1,0,Samastipur,White,1,0,0,0,0,0,Individual,1498 cc,FWD,0.36072874493927126,0.2751677852348993,0.40963855421686746,0.5,0.2222222222222222
357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wagon R VXI+,0.013905181539870104,0.9411764705882353,0.0021475,1,0,0,0,0,0,0,0,0,1,0,Samastipur,Silver,1,0,0,0,0,0,Individual,998 cc,FWD,0.2174089068825911,0.0,0.608433734939759,0.5,0.2222222222222222
358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitara Brezza ZDi Plus,0.02363308632084919,0.8823529411764706,0.041,0,1,0,0,0,0,0,0,0,1,0,Ahmedabad,White,1,0,0,0,0,0,Individual,1248 cc,FWD,0.362753036437247,0.4228187919463087,0.572289156626506,0.5,0.36666666666666664
359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift DZire LXi,0.007038425223884867,0.6470588235294118,0.0165,1,0,0,0,0,0,0,0,0,1,0,Mumbai,Grey,1,0,0,0,0,0,Individual,1298 cc,FWD,0.42955465587044533,0.28859060402684567,0.4397590361445783,0.5,0.3111111111111111
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Linea Emotion 1.4,0.005321736144888558,0.6764705882352942,0.027,1,0,0,0,0,0,0,0,0,1,0,Nashik,Black,1,0,0,0,0,0,Individual,1368 cc,"0    FWD
Name: Drivetrain, dtype: object",0.591497975708502,0.3422818791946309,0.38795180722891565,0.5,0.3333333333333333
361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta SX 1.6 CRDi (O),0.026351148751108694,0.8823529411764706,0.034,0,1,0,0,0,0,0,0,0,1,0,Kanpur,Black,1,0,0,0,0,0,Individual,1582 cc,FWD,0.47408906882591095,0.40939597315436244,0.6024096385542169,0.5,0.4444444444444444
362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City ZX CVT Petrol,0.04723756115704844,1.0,0.004265,1,0,0,0,0,0,0,0,0,0,1,Pune,White,0,0,0,0,1,0,Individual,1498 cc,FWD,0.5870445344129555,0.36644295302013424,0.39036144578313253,0.5,0.2777777777777778
363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tucson GLS 2WD AT Petrol,0.049812566164058256,0.8823529411764706,0.023,1,0,0,0,0,0,0,0,0,0,1,Delhi,Black,1,0,0,0,0,0,Individual,1999 cc,FWD,0.557085020242915,0.5033557046979866,0.5963855421686747,0.5,0.5222222222222223
364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innova 2.7 VX 7 STR [2016-2020],0.05481957597779749,0.9411764705882353,0.013,1,0,0,0,0,0,0,0,0,1,0,Delhi,Silver,1,0,0,0,0,0,Individual,2694 cc,RWD,0.6623481781376518,0.47651006711409394,0.7590361445783133,0.8333333333333334,0.5555555555555556
365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TT 2.0 TFSI Quattro,0.11304397585190695,0.7647058823529411,0.019697,1,0,0,0,0,0,0,0,0,0,1,Jaipur,White,0,1,0,0,0,0,Individual,1984 cc,AWD,0.4449392712550607,0.49261744966442955,0.22650602409638554,0.0,0.5
366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tiago Revotron XTA [2017-2019],0.01247457869588853,0.8823529411764706,0.0175,1,0,0,0,0,0,0,0,0,0,1,Patna,Blue,1,0,0,0,0,0,Individual,1199 cc,FWD,0.2619433198380567,0.23087248322147652,0.4457831325301205,0.5,0.2222222222222222
367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift VXi [2014-2017],0.015192698349117335,0.9117647058823529,0.0089405,1,0,0,0,0,0,0,0,0,1,0,Ranchi,Grey,1,0,0,0,0,0,Individual,1197 cc,FWD,0.30404858299595144,0.2953020134228188,0.4397590361445783,0.5,0.3
368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City E [2013-2016],0.011473205344625332,0.7647058823529411,0.0242045,1,0,0,0,0,0,0,0,0,1,0,Ranchi,White,0,1,0,0,0,0,Individual,1497 cc,FWD,0.542914979757085,0.2953020134228188,0.39759036144578314,0.5,0.2777777777777778
